host_id,mstar_phys,mstar_hinv,host_m200_phys,host_m200_hinv,sfr,alpha,d_3d_kpc,d_r200_3d,quenched
0,11.747251,11.578095,14.576127052307129,14.40697193145752,0.41328505,56.594614799834574,3317.1117620740315,2.1780366263955964,1
0,11.797365,11.62821,14.576127052307129,14.40697193145752,17.392204,37.71343340192759,959.8594188745752,0.6302497836830374,0
0,11.234395,11.06524,14.576127052307129,14.40697193145752,5.0793796,42.454079316912356,3324.8467410842627,2.18311546268363,0
0,11.124962,10.955807,14.576127052307129,14.40697193145752,1.4146897,11.704565911693763,3739.5472178956047,2.455410426575372,0
0,11.283641,11.114487,14.576127052307129,14.40697193145752,0.88655853,52.774322805409724,1686.8399031401123,1.1075897815416351,1
0,11.461457,11.292303,14.576127052307129,14.40697193145752,2.1843414,51.203665349649754,503.3102217303922,0.3304766845367501,0
0,11.284879,11.115724,14.576127052307129,14.40697193145752,0.0,82.30212766060771,1500.705201307246,0.9853725554986621,1
0,11.348578,11.179423,14.576127052307129,14.40697193145752,0.0,36.0823899558076,920.0483003754975,0.6041095507188786,1
0,11.303447,11.134292,14.576127052307129,14.40697193145752,0.0,26.275366887703115,606.7132503923392,0.3983717691344236,1
0,11.374335,11.205181,14.576127052307129,14.40697193145752,1.4603422,1.818150048126455,628.2399800461144,0.41250635638846384,0
0,11.415291,11.246136,14.576127052307129,14.40697193145752,0.0,14.785537372387864,697.8487826956756,0.45821193779929104,1
0,10.922906,10.753752,14.576127052307129,14.40697193145752,0.0,32.18534580943674,3021.314624646991,1.983814349454212,1
0,10.987103,10.817949,14.576127052307129,14.40697193145752,0.0,24.38430211971206,1355.5936607589554,0.8900913974018814,1
0,11.226413,11.057258,14.576127052307129,14.40697193145752,0.0,77.97350186426962,568.2655538548794,0.3731267676796726,1
0,10.85454,10.685386,14.576127052307129,14.40697193145752,0.013021496,58.18197535337299,3891.827404515031,2.555398563159618,1
0,11.0025,10.833344,14.576127052307129,14.40697193145752,0.0,5.784371118547199,1739.714264883249,1.1423074228917223,1
0,10.895788,10.726633,14.576127052307129,14.40697193145752,0.058373336,50.77869895213644,3411.57916285957,2.2400645210429104,1
0,10.935229,10.766074,14.576127052307129,14.40697193145752,0.017469922,31.840777983263308,2199.8588141716427,1.4444412530644446,1
0,11.123764,10.954609,14.576127052307129,14.40697193145752,0.0,6.970646879619551,679.1324808884161,0.4459226952983399,1
0,10.631642,10.462487,14.576127052307129,14.40697193145752,0.46135437,54.00821892489654,2961.9830793146093,1.9448568803957142,0
0,11.04046,10.871305,14.576127052307129,14.40697193145752,0.0,76.80547311143138,712.1564453849142,0.467606439887394,1
0,10.682069,10.512915,14.576127052307129,14.40697193145752,0.0,41.24570005707659,1135.1563794592398,0.745350880068919,1
0,11.030682,10.861527,14.576127052307129,14.40697193145752,0.0,56.097095877547076,3223.5483987649673,2.1166023284904565,1
0,10.462939,10.293784,14.576127052307129,14.40697193145752,3.5962365,43.217820147928535,2781.4830061237453,1.8263393872645879,0
0,10.830988,10.661834,14.576127052307129,14.40697193145752,0.0,1.0264141796948252,1520.8880382677191,0.9986247342847624,1
0,10.6980505,10.528895,14.576127052307129,14.40697193145752,0.0,12.328736184446498,2060.0677974549267,1.3526535846683347,1
0,10.644801,10.475647,14.576127052307129,14.40697193145752,0.0,11.018828731528458,2205.8144679575366,1.448351773122321,1
0,10.57499,10.405835,14.576127052307129,14.40697193145752,0.0,67.30949963815101,3614.5285515144615,2.3733223771238787,1
0,10.470769,10.301614,14.576127052307129,14.40697193145752,0.059434626,35.057250018613786,3199.834426883,2.1010315841137444,1
0,10.710466,10.541312,14.576127052307129,14.40697193145752,0.0,81.28289083221264,1331.2699016409072,0.8741202628575305,1
0,10.88656,10.717406,14.576127052307129,14.40697193145752,0.0,0.32698734408198504,297.8210290846306,0.19555117704311967,1
0,10.644637,10.475482,14.576127052307129,14.40697193145752,0.45162132,55.182589103772585,925.9466951456409,0.6079824741437679,0
0,10.594385,10.425231,14.576127052307129,14.40697193145752,0.0,29.222564874559836,1847.530822071137,1.213100458318502,1
0,10.710288,10.541133,14.576127052307129,14.40697193145752,0.0,24.62321077668375,1101.821438424209,0.7234629463118609,1
0,10.615698,10.446543,14.576127052307129,14.40697193145752,0.0,19.33186682742746,631.7056537564256,0.4147819397325338,1
0,10.429575,10.26042,14.576127052307129,14.40697193145752,0.42312476,36.76205121445662,2849.9008393956988,1.87126297062669,0
0,10.126129,9.956974,14.576127052307129,14.40697193145752,2.2517612,43.97963909111917,2526.5682872716816,1.6589607657134158,0
0,10.368124,10.19897,14.576127052307129,14.40697193145752,0.12213372,51.129017586407286,2737.7078233327397,1.7975963245387307,1
0,10.431135,10.26198,14.576127052307129,14.40697193145752,0.0,42.162152886380426,1539.6837042342686,1.0109660877961815,1
0,10.456735,10.28758,14.576127052307129,14.40697193145752,0.0,52.716427625746846,1428.5767784977695,0.9380125755066219,1
0,10.680395,10.511241,14.576127052307129,14.40697193145752,7.7620635,53.81289090510194,3400.601997644659,2.2328568447247865,0
0,9.901703,9.732548,14.576127052307129,14.40697193145752,2.2630506,11.899835632181706,3323.9607444644216,2.18253371168237,0
0,10.400193,10.231039,14.576127052307129,14.40697193145752,1.854935,59.268491742176195,3825.322077051192,2.511730743243865,0
0,10.392525,10.223371,14.576127052307129,14.40697193145752,0.0,5.9294038933730775,2186.9003830008683,1.435932664950752,1
0,10.658229,10.489075,14.576127052307129,14.40697193145752,0.0,39.239812187051854,267.7094695688353,0.17577973604039432,1
0,10.39845,10.229295,14.576127052307129,14.40697193145752,0.0,5.921188490091481,1715.1776225365072,1.1261965078689018,1
0,10.472124,10.302969,14.576127052307129,14.40697193145752,0.0,63.60140352443025,786.0037226145922,0.5160950305959752,1
0,10.024314,9.855159,14.576127052307129,14.40697193145752,1.7775145,57.94917150611161,3978.7867371115117,2.61249661260358,0
0,10.500578,10.331423,14.576127052307129,14.40697193145752,0.0,8.240247494676268,2691.283317102821,1.7671136992358463,1
0,10.421563,10.252408,14.576127052307129,14.40697193145752,0.33902478,61.805319706295904,3934.336704374371,2.5833104391219113,0
0,10.094246,9.925092,14.576127052307129,14.40697193145752,2.0938554,46.51437353811491,2994.3179434388862,1.9660881573087858,0
0,10.447726,10.278571,14.576127052307129,14.40697193145752,0.5442667,1.8997169891989074,854.6983548877502,0.5612003619382526,0
0,10.62977,10.460615,14.576127052307129,14.40697193145752,0.0,16.62950255217845,1327.5394155505946,0.8716708020248091,1
0,10.276752,10.107598,14.576127052307129,14.40697193145752,2.0991147,5.492769020156828,1959.6047915241568,1.2866889376471558,0
0,10.628699,10.459545,14.576127052307129,14.40697193145752,0.0,60.47028180932557,3170.5411804489545,2.08179745267179,1
0,10.287442,10.118287,14.576127052307129,14.40697193145752,0.0,25.111951569650756,1139.8233250655815,0.7484152261606686,1
0,10.58698,10.417825,14.576127052307129,14.40697193145752,0.0,48.8984358513498,696.5642867269914,0.457368529597542,1
0,10.58272,10.413566,14.576127052307129,14.40697193145752,0.0,12.572504665859071,1351.4777561093858,0.8873888682980958,1
0,10.498283,10.329128,14.576127052307129,14.40697193145752,0.0,4.431903573051528,1398.7364937601508,0.9184192552441868,1
0,10.641379,10.472224,14.576127052307129,14.40697193145752,0.0,37.46682572862261,521.2911606841812,0.34228308312304584,1
0,9.902929,9.733775,14.576127052307129,14.40697193145752,0.26112914,38.48964086053661,3393.1641219661014,2.227973088369123,0
0,10.052556,9.883401,14.576127052307129,14.40697193145752,0.43545103,36.06163534112157,1818.7347445894636,1.1941927711646647,0
0,10.6469555,10.4778,14.576127052307129,14.40697193145752,0.0,29.232150995201266,895.8386367034216,0.5882133319681631,1
0,10.05595,9.886795,14.576127052307129,14.40697193145752,0.79691076,61.56202091458849,3129.6050285919605,2.054918515667727,0
0,10.135512,9.966357,14.576127052307129,14.40697193145752,0.0,21.225135216052692,2025.0061107969248,1.3296318587809361,1
0,10.537152,10.367997,14.576127052307129,14.40697193145752,0.0,29.62140608436465,484.5367358836212,0.31814989463268595,1
0,10.472518,10.303363,14.576127052307129,14.40697193145752,0.0,55.42550786226445,3260.519786016517,2.140877975902524,1
0,10.450103,10.280948,14.576127052307129,14.40697193145752,0.0,45.88566531529375,437.7306298841561,0.28741670850028744,1
0,9.931292,9.762136,14.576127052307129,14.40697193145752,0.68436927,25.93812928437785,1805.585225370696,1.1855587134264167,0
0,10.225712,10.056557,14.576127052307129,14.40697193145752,0.0,86.76337639798778,1094.106122425252,0.71839702088177,1
0,10.289181,10.120026,14.576127052307129,14.40697193145752,0.08205012,65.36332145938633,2166.4347474883375,1.4224947988413255,1
0,10.353761,10.184606,14.576127052307129,14.40697193145752,4.5309973,50.73090403344537,1101.4514223039776,0.7232199913799725,0
0,10.263338,10.094183,14.576127052307129,14.40697193145752,0.053112414,81.79383335472085,1660.9209580268518,1.0905712377531311,1
0,10.437748,10.268593,14.576127052307129,14.40697193145752,0.0,54.872512901131074,384.9927672710004,0.25278869334488235,1
0,10.043659,9.874505,14.576127052307129,14.40697193145752,0.0,78.05919905095635,2309.830991053171,1.5166496820570998,1
0,10.062784,9.89363,14.576127052307129,14.40697193145752,0.0,64.54053170787608,2701.227627979153,1.7736431968429371,1
0,9.927274,9.75812,14.576127052307129,14.40697193145752,0.0,6.077821498402386,2441.145429405837,1.602871575324828,1
0,10.0581665,9.889012,14.576127052307129,14.40697193145752,0.0,16.747325773681183,1744.5060268626025,1.1454537242058138,1
0,10.26775,10.098595,14.576127052307129,14.40697193145752,0.0,86.72577491350717,561.5379807347451,0.3687094004899566,1
0,10.496996,10.327841,14.576127052307129,14.40697193145752,0.0,27.294889653579276,175.17077701586194,0.11501824345411013,1
0,10.4916525,10.322497,14.576127052307129,14.40697193145752,0.0,32.24366177848839,249.35199408666097,0.16372610118085157,1
0,10.324773,10.155619,14.576127052307129,14.40697193145752,2.322414,58.32507433975769,3901.0560771057726,2.561458168128454,0
0,10.200459,10.031303,14.576127052307129,14.40697193145752,0.0,30.798484279686335,2028.56699688202,1.331969959174307,1
0,9.511629,9.342474,14.576127052307129,14.40697193145752,0.33643985,49.175342279343596,1941.0824007042015,1.2745270183306199,0
0,10.1721525,10.002997,14.576127052307129,14.40697193145752,0.0,58.06340163806155,1113.3677774217927,0.7310443457464681,1
0,10.025756,9.856602,14.576127052307129,14.40697193145752,0.16980977,65.30732724194789,1480.1881090241939,0.9719009025472748,0
0,10.503405,10.3342495,14.576127052307129,14.40697193145752,0.0,80.13922009900853,438.10924827950777,0.28766531174059173,1
0,9.584152,9.414997,14.576127052307129,14.40697193145752,0.43490863,74.32830824004421,2587.5600371379333,1.6990083356010204,0
0,10.515125,10.34597,14.576127052307129,14.40697193145752,0.0,0.48840310520404273,355.7911248890409,0.2336147097046548,1
0,10.29249,10.123335,14.576127052307129,14.40697193145752,0.0,53.043666829858196,687.1647459600733,0.4511967315002582,1
0,10.208311,10.039156,14.576127052307129,14.40697193145752,0.0,2.0109950163038803,706.9217117095557,0.46416928054753853,1
0,10.48319,10.314034,14.576127052307129,14.40697193145752,0.0,31.031375941843862,378.0693673912391,0.24824274506249028,1
0,10.4102125,10.241057,14.576127052307129,14.40697193145752,0.0,6.289500106639167,635.8468790904075,0.4175010945583363,1
0,9.884155,9.715,14.576127052307129,14.40697193145752,0.0,78.52088448620484,1174.6229262662646,0.7712648650741483,1
0,10.144077,9.974922,14.576127052307129,14.40697193145752,0.11045123,13.784567318909438,2561.744357311063,1.6820575964546647,1
0,10.462271,10.293116,14.576127052307129,14.40697193145752,0.0,25.143300324380675,370.74487770448167,0.24343343866835182,1
0,10.148219,9.979064,14.576127052307129,14.40697193145752,0.47551575,10.29535807928923,939.0477018755025,0.616584678274042,0
0,10.024068,9.854913,14.576127052307129,14.40697193145752,0.5948853,36.76856238403926,3720.491384918968,2.4428982457546566,0
0,10.036391,9.867237,14.576127052307129,14.40697193145752,0.0,17.28527932048962,1904.6883670948394,1.2506304649826854,1
0,10.08955,9.920395,14.576127052307129,14.40697193145752,0.0,16.926410772482384,447.4717738410829,0.29381280541922666,1
0,10.429377,10.2602215,14.576127052307129,14.40697193145752,0.0,7.25984823605306,381.0994773038872,0.25023233445384246,1
0,9.801019,9.631865,14.576127052307129,14.40697193145752,1.1633639,58.769344422263714,2903.1516886285726,1.9062278160509365,0
0,10.119429,9.9502735,14.576127052307129,14.40697193145752,0.0,28.356175188813793,1215.3707784969145,0.7980201633490004,1
0,9.530179,9.361024,14.576127052307129,14.40697193145752,0.098395914,76.13916249794606,1435.4275001873377,0.9425108028282702,0
0,10.35652,10.187365,14.576127052307129,14.40697193145752,0.0,4.666844316107984,690.8754690585658,0.4536332158271762,1
0,9.766028,9.596873,14.576127052307129,14.40697193145752,0.15093096,52.069727991748636,1927.3313457133452,1.265497988388337,0
0,9.926579,9.757424,14.576127052307129,14.40697193145752,0.0,19.770963119407753,1294.3429669511572,0.8498738032795435,1
0,10.421073,10.251919,14.576127052307129,14.40697193145752,0.0,17.768632005016116,351.02188025327774,0.2304831934212125,1
0,10.234465,10.0653105,14.576127052307129,14.40697193145752,0.0,10.534344175766876,1567.0433123669288,1.0289305800626423,1
0,10.05188,9.882726,14.576127052307129,14.40697193145752,0.0,28.36216769059598,528.7578743722685,0.347185774698712,1
0,10.081691,9.912536,14.576127052307129,14.40697193145752,1.2807658,60.186605943986194,3276.4931454498383,2.151366185039801,0
0,10.24836,10.079205,14.576127052307129,14.40697193145752,0.17550848,56.3498163821622,1687.2644983506798,1.1078685734504823,0
0,9.752617,9.583462,14.576127052307129,14.40697193145752,0.9839398,40.21705150193452,3318.8256939441226,2.179162004934507,0
0,10.168986,9.999831,14.576127052307129,14.40697193145752,0.0,57.534981489519964,625.6834227821041,0.4108277046703769,1
0,9.347532,9.178378,14.576127052307129,14.40697193145752,0.73658806,32.98006727867045,1409.3172756058211,0.9253666637274518,0
0,9.327151,9.157996,14.576127052307129,14.40697193145752,0.86516815,77.94903660690343,1289.4082433461058,0.8466336324550848,0
0,10.097798,9.928643,14.576127052307129,14.40697193145752,0.0,10.692477893502783,1838.9482995894825,1.207465119610403,1
0,9.550335,9.38118,14.576127052307129,14.40697193145752,0.6375705,74.08116204501607,3645.3905705665993,2.3935865746190053,0
0,9.490128,9.320972,14.576127052307129,14.40697193145752,0.30980977,47.426942307717866,3366.4972940506996,2.210463479988241,0
0,10.134891,9.965735,14.576127052307129,14.40697193145752,0.0,41.62881242236807,244.72440718582328,0.1606875982648235,1
0,9.79336,9.624205,14.576127052307129,14.40697193145752,0.0,29.99159744206429,2675.3232597962606,1.7566342243593873,1
0,9.343326,9.1741705,14.576127052307129,14.40697193145752,0.1879024,70.06887669951612,2390.9972958312146,1.5699439926851,0
0,9.762242,9.593087,14.576127052307129,14.40697193145752,0.2638608,54.775065505643454,3691.8387749911926,2.4240847603068523,0
0,10.10386,9.934705,14.576127052307129,14.40697193145752,0.0,8.735717765756306,293.1735494804005,0.19249961245184685,1
0,8.709305,8.540151,14.576127052307129,14.40697193145752,0.19005531,59.98216994800582,1424.9164920071323,0.9356092081763864,0
0,9.140627,8.971472,14.576127052307129,14.40697193145752,0.25936085,57.71492605720913,1829.2883922684107,1.201122363181923,0
0,10.188964,10.019809,14.576127052307129,14.40697193145752,0.0,7.611289469643964,715.065663707894,0.4695166510940461,1
0,10.096135,9.926981,14.576127052307129,14.40697193145752,0.0,74.39445947127703,1251.7175028125357,0.8218856531145393,1
0,10.0454445,9.876289,14.576127052307129,14.40697193145752,0.0,58.79910641330096,1154.9522871894615,0.7583489986677967,1
0,9.570684,9.401529,14.576127052307129,14.40697193145752,0.026824815,24.554985717231943,1568.9544083933827,1.0301854178374095,1
0,10.069439,9.900284,14.576127052307129,14.40697193145752,0.0,8.392481345005649,1404.6141536770333,0.9222785640328852,1
0,9.738094,9.56894,14.576127052307129,14.40697193145752,0.1990669,53.813306013046514,2662.0681861864164,1.7479308589383322,0
0,10.193955,10.0248,14.576127052307129,14.40697193145752,0.0,53.59051280438888,3286.7981142248273,2.158132492911127,1
0,9.603933,9.434778,14.576127052307129,14.40697193145752,0.0,33.417387927301434,1882.5575616385095,1.2360992377244926,1
0,9.529001,9.359846,14.576127052307129,14.40697193145752,0.13694344,16.521991260471765,3338.9674897389773,2.192387235830901,0
0,9.387317,9.218162,14.576127052307129,14.40697193145752,0.44873497,60.90758324858854,3990.8756282186205,2.6204342551951965,0
0,9.969247,9.800092,14.576127052307129,14.40697193145752,0.0,17.309006950540663,846.9335678739253,0.5561019535259605,1
0,10.024568,9.8554125,14.576127052307129,14.40697193145752,3.824987,23.893163082854812,468.7834338346049,0.30780617656996473,0
0,9.227,9.057845,14.576127052307129,14.40697193145752,0.17103222,41.02193111705509,2942.5372182686274,1.9320886046703687,0
0,9.346871,9.177716,14.576127052307129,14.40697193145752,0.04476777,68.68534425132052,1231.5755005529504,0.8086602866520931,0
0,9.801473,9.632318,14.576127052307129,14.40697193145752,0.0,81.89178960015667,1016.7447186679444,0.6676010324018881,1
0,9.024539,8.855384,14.576127052307129,14.40697193145752,0.025956782,68.95017326799342,2768.5237203239453,1.8178302379960554,0
0,9.710862,9.541708,14.576127052307129,14.40697193145752,0.4307505,46.267616774669364,3441.108923712819,2.259453949352937,0
0,9.640719,9.471564,14.576127052307129,14.40697193145752,0.7217245,60.26611195714665,3883.0939737816166,2.5496641371360664,0
0,9.637193,9.468038,14.576127052307129,14.40697193145752,0.0,58.6719212844487,2394.721768106758,1.5723895048088932,1
0,10.03436,9.865205,14.576127052307129,14.40697193145752,0.0,10.05750577877535,1751.811357002425,1.1502504503198885,1
0,9.721594,9.552439,14.576127052307129,14.40697193145752,0.0,81.1580967973542,1587.5199496471012,1.0423756700024962,1
0,8.977407,8.808252,14.576127052307129,14.40697193145752,0.4577164,80.31823341841726,2842.2230935488687,1.866221713996827,0
0,9.923426,9.754271,14.576127052307129,14.40697193145752,0.0,4.635389873089423,1168.6082918470647,0.767315617958276,1
0,9.6202965,9.451141,14.576127052307129,14.40697193145752,0.004606639,39.47402939399308,3251.8004153980114,2.1351527818396177,1
0,9.3487,9.179545,14.576127052307129,14.40697193145752,0.38496742,10.507950843225998,1154.386605082672,0.7579775682078493,0
0,10.121081,9.951926,14.576127052307129,14.40697193145752,0.0,22.51323493400298,538.5759841313414,0.35363240785160355,1
0,9.585179,9.416024,14.576127052307129,14.40697193145752,0.00046400152,33.30401471928474,558.8784488114379,0.36696313495731453,1
0,9.387038,9.217884,14.576127052307129,14.40697193145752,0.0,67.33534611044817,1367.7696856136095,0.8980862525649037,1
0,9.803968,9.634813,14.576127052307129,14.40697193145752,0.0,7.162726493505886,1229.2864263685367,0.8071572660209545,1
0,10.120562,9.9514065,14.576127052307129,14.40697193145752,0.0,0.7403682501920343,390.9180655943355,0.25667928181347077,1
